machine_id,machine_type,manufacturer,model_year,machine_age_years,warranty_status,operating_hours_per_day,load_percentage,vibration_level_mm_s,temperature_celsius,pressure_bar,rpm,power_consumption_kw,noise_level_db,days_since_last_maintenance,maintenance_count_last_year,last_maintenance_type,technician_skill_level,parts_replaced_count,lubrication_quality,alignment_status,ambient_temperature_c,humidity_percentage,dust_exposure_level,corrosion_level,oil_quality_index,bearing_temperature_c,current_amps,voltage_volts,torque_nm,startup_cycles_per_day,emergency_stops_count,overloads_count_last_month,failure_next_30days
MCH_00007383,Valve,Other,2018,6,Expired,18,83,1.08,59.6,8.57,2229,93.44,81,85,0,Preventive,Intermediate,3,Good,Slightly Off,22.6,37,Medium,None,59,48,47.65,431.1,215.7,3,1,0,No
MCH_00007384,Pump,Siemens,2023,1,Under Warranty,16,84,4.68,58.4,6.21,1624,28.62,76,10,2,Preventive,Senior,2,Good,Slightly Off,21.5,63,Medium,None,87,75.8,49.55,436.2,293.45,1,0,1,No
MCH_00007385,Compressor,Mitsubishi,2013,11,Expired,18,90,0.16,68.3,8.22,2218,44.81,65,10,2,Overhaul,Expert,1,Fair,Aligned,38.9,62,High,None,60,47.9,62.93,402.5,170.43,3,2,0,No
MCH_00007386,Conveyor,Siemens,2011,13,Expired,20,79,12.94,60.9,7.22,1542,21.82,82,70,4,Emergency,Intermediate,2,Fair,Slightly Off,23.2,57,Low,None,77,63.2,70.37,411.9,176.83,3,0,2,No
MCH_00007387,Pump,Other,2013,11,Expired,12,60,0.48,62.8,6.5,1551,2.37,69,191,5,Emergency,Intermediate,2,Fair,Aligned,24.2,63,Medium,Minor,79,51.3,73.06,448.9,177.2,3,1,0,No
MCH_00007388,Generator,ABB,2015,9,Expired,18,52,0.86,65.2,6.43,1849,84.58,81,85,3,Preventive,Intermediate,2,Poor,Aligned,19.6,42,Medium,Minor,81,35,43.3,445,166.03,3,1,1,No
MCH_00007389,Valve,Schneider,2020,4,Expired,17,74,1.79,74.8,9.59,1644,216.43,83,61,4,Emergency,Intermediate,3,Excellent,Aligned,23.4,82,Medium,None,76,57.1,68.93,427.3,194.93,1,0,2,No
MCH_00007390,Compressor,Mitsubishi,2008,16,Expired,13,84,0.78,67,8.33,1455,26.24,69,82,3,Emergency,Intermediate,2,Good,Aligned,14.7,86,Medium,Moderate,66,56.6,56.64,437.6,171.99,2,0,0,No
MCH_00007391,Compressor,Siemens,2013,11,Expired,15,58,0.17,52.5,5.94,1910,79.12,82,19,1,Preventive,Senior,3,Fair,Aligned,30.5,56,Medium,Minor,62,52.3,48.17,441.7,184.02,4,1,0,No
MCH_00007392,Generator,ABB,2018,6,Expired,9,80,4.82,93.9,7.8,1639,58.28,91,15,4,Preventive,Senior,1,Excellent,Slightly Off,28.2,62,Medium,Moderate,73,55.1,66.14,397.2,204.75,4,2,0,Yes
MCH_00007393,Generator,Siemens,2019,5,Expired,16,100,0.27,44.6,11.55,1580,28.24,73,60,7,Corrective,Senior,0,Good,Aligned,29.9,52,Low,Severe,81,16.7,45.54,414.8,231.5,3,0,1,No
MCH_00007394,Pump,Siemens,2012,12,Expired,11,68,,51.9,8.34,2163,7.38,67,8,6,Corrective,Junior,3,Fair,Aligned,32.4,58,Medium,None,44,63.3,43.58,423.4,158.99,2,1,2,No
MCH_00007395,Valve,ABB,2018,6,Expired,12,72,0.62,65.1,5.26,2294,30.54,62,10,4,Preventive,Expert,0,Good,Aligned,31.4,59,Medium,Minor,76,54.3,51.35,444.3,170.14,2,0,0,No
MCH_00007396,Compressor,Schneider,2018,6,Expired,17,58,2.31,54.9,5.73,2176,148.06,58,42,2,Corrective,Senior,3,Good,Aligned,27.8,43,Low,Minor,76,54.6,25.5,401.4,70.74,4,0,1,No
MCH_00007397,Pump,Siemens,2009,15,Expired,15,69,2.41,59.2,6.59,2696,10.46,70,48,6,Preventive,Intermediate,3,Good,Aligned,10.9,76,High,None,79,67.7,49.92,442.8,139.98,6,0,2,No
MCH_00007398,Pump,Schneider,2018,6,Expired,18,66,0.03,64.4,11.33,1800,44.37,68,6,5,Preventive,Expert,3,Good,Aligned,29.1,57,Medium,Minor,59,55.1,51.4,447.3,254.37,2,0,0,No
MCH_00007399,Compressor,Siemens,2017,7,Expired,24,100,4.51,69.2,6.56,1774,13.62,78,21,5,Preventive,Intermediate,7,Good,Aligned,30.2,47,Medium,None,55,52.9,42.89,473.7,209.56,2,1,2,No
MCH_00007400,Conveyor,GE,2012,12,Expired,20,67,0.78,92.7,7.1,1334,24.54,85,41,4,Preventive,Junior,0,Fair,Aligned,38.3,59,Medium,Moderate,66,59.5,47.01,444.9,188.26,7,0,0,No
MCH_00007401,Pump,Schneider,2008,16,Expired,20,66,3.03,86.1,6.09,2015,104.27,68,75,5,Preventive,Senior,4,Good,Aligned,26.3,54,Low,Minor,74,52.1,59.91,418.7,238.05,2,1,0,No
MCH_00007402,Motor,Mitsubishi,2016,8,Expired,11,61,0.15,64,10.54,1931,82.07,69,1,4,Preventive,Senior,1,Good,Aligned,38,56,High,None,68,51.9,31.3,468.7,197.03,7,1,2,No
MCH_00007403,Compressor,Mitsubishi,2017,7,Expired,16,84,1.29,62,6.91,1939,61.97,93,52,1,Preventive,Intermediate,3,Fair,Aligned,32.3,64,Low,Minor,47,40.6,44.93,461.6,169.44,1,2,1,Yes
MCH_00007404,Motor,Siemens,2015,9,Expired,19,77,0.76,71.8,7.71,1817,53.57,67,4,7,Corrective,Intermediate,4,Poor,Aligned,29.5,77,Low,Minor,68,53.5,39.5,462.5,193.45,4,1,2,No
MCH_00007405,Conveyor,Schneider,2023,1,Under Warranty,9,89,2.48,70.2,10.75,1652,243.47,72,55,9,Preventive,Senior,1,Good,Slightly Off,36.1,65,Low,Minor,78,38.7,59.06,424.1,215.73,1,0,1,No
MCH_00007406,Motor,Schneider,2023,1,Under Warranty,18,73,,48.5,9.4,1829,75.11,68,1,5,Preventive,Senior,1,Excellent,Aligned,30.2,48,Medium,None,66,52.3,36.3,420.6,211.57,4,0,1,No
MCH_00007407,Conveyor,ABB,2008,16,Expired,18,70,4.76,89,8.12,1681,63.33,70,17,4,Preventive,Senior,2,Good,Aligned,18.5,68,High,None,69,58.1,42.65,454.3,189.33,1,1,0,Yes
MCH_00007408,Valve,Siemens,2012,12,Expired,10,62,3.93,67.9,8.46,1631,72.91,70,33,3,Corrective,Senior,0,Good,Aligned,42.3,66,High,None,80,45.2,67.46,437.4,217.2,4,1,0,No
MCH_00007409,Motor,Siemens,2018,6,Expired,14,59,0.22,8.4,5.86,2156,56.66,81,72,5,Preventive,Senior,3,Fair,Aligned,50.3,52,Low,None,82,65.7,51.9,399.2,185.75,5,0,1,No
MCH_00007410,Motor,Other,2006,18,Expired,10,67,2.38,106.4,7.8,2635,1.82,93,5,4,Emergency,Expert,1,Excellent,Slightly Off,21.6,55,Medium,Moderate,85,74.4,47.39,414.3,184.81,6,2,3,No
MCH_00007411,Conveyor,ABB,2023,1,Under Warranty,24,93,0.38,69.5,3.18,1085,13.84,85,69,2,Preventive,Junior,3,Excellent,Slightly Off,26.7,60,Medium,Severe,70,38.5,22.37,472.7,289.19,7,0,0,No
MCH_00007412,Generator,ABB,2022,2,Under Warranty,19,75,4.13,45.1,6.41,1938,85.54,82,56,2,Preventive,Junior,1,Fair,Aligned,21.9,40,Medium,Moderate,91,53.4,17.96,419.9,213.74,2,0,0,No
MCH_00007413,Compressor,GE,2022,2,Under Warranty,11,85,0.51,88.6,9.46,1569,22.36,85,116,4,Corrective,Junior,6,Good,Aligned,25.4,76,Low,Moderate,77,53.8,56.11,398.8,165.61,1,0,0,No
MCH_00007414,Motor,ABB,2006,18,Expired,20,81,2.27,70.1,8.61,2234,6.32,58,64,7,Preventive,Expert,6,Good,Aligned,28.1,48,High,Moderate,71,52.5,44.35,443.9,162.89,5,0,2,No
MCH_00007415,Compressor,Schneider,2016,8,Expired,12,78,2.12,66.7,7.31,2035,34.75,80,11,4,Emergency,Intermediate,2,Good,Aligned,31.1,68,Medium,None,80,72.1,42.46,404.5,189.74,4,0,0,No
MCH_00007416,Valve,Siemens,2018,6,Expired,14,65,5.45,51.2,8.8,1673,29.63,79,99,3,Emergency,Junior,4,Good,Aligned,30.8,60,Low,Severe,72,62.5,32.34,419.8,111.41,2,0,0,Yes
MCH_00007417,Motor,Siemens,2012,12,Expired,14,63,5.86,70,4.9,1489,38.82,65,84,4,Preventive,Senior,3,Fair,Aligned,23.1,71,Medium,Severe,79,69.7,48.59,435.9,188.88,1,0,1,No
MCH_00007418,Generator,Siemens,2009,15,Expired,14,66,8.23,58.7,13.36,1732,127.13,55,1,7,Preventive,Intermediate,3,Good,Slightly Off,15.1,82,Medium,None,98,47.6,72.58,440.1,131.23,2,0,2,Yes
MCH_00007419,Compressor,Schneider,2015,9,Expired,14,68,,61,6.32,1176,16.85,77,70,3,Preventive,Expert,3,Good,Aligned,19.7,59,Medium,None,54,54,49.68,439.1,219.42,1,0,0,No
MCH_00007420,Pump,Siemens,2022,2,Under Warranty,20,81,2.5,68.7,7.43,1941,70.69,72,13,4,Preventive,Expert,1,Excellent,Aligned,23.8,49,High,Minor,83,48.7,45.44,432.8,231.93,5,0,0,No
MCH_00007421,Motor,Schneider,2011,13,Expired,21,91,4.16,74.1,9.93,1845,24.05,77,76,3,Overhaul,Expert,1,Good,Aligned,21.6,58,Low,None,67,33.8,32.48,451.1,186.44,13,1,0,No
MCH_00007422,Compressor,ABB,2014,10,Expired,21,77,0.12,62.2,5.76,2066,32.72,72,137,2,Preventive,Intermediate,2,Fair,Aligned,24,66,Medium,None,81,52.1,51.74,405.1,233.11,3,0,1,Yes
MCH_00007423,Pump,Siemens,2013,11,Expired,13,85,4.28,69.1,7.86,2160,104.16,66,211,3,Corrective,Expert,3,Good,Aligned,26.8,59,High,None,77,67.3,38.43,431.6,222.73,7,0,0,No
MCH_00007424,Compressor,ABB,2021,3,Under Warranty,24,83,2.75,72.6,10.55,1563,212.37,77,69,2,Preventive,Expert,4,Excellent,Aligned,22.8,82,High,Minor,66,64.4,64.76,414.9,88.99,4,0,0,No
MCH_00007425,Motor,Siemens,2018,6,Expired,14,76,,50.5,7.92,2318,45.61,98,26,2,Corrective,Senior,3,Fair,Aligned,32,67,Low,Minor,60,72.6,63.29,439.5,159.97,3,0,0,No
MCH_00007426,Conveyor,Siemens,2022,2,Under Warranty,12,89,0.18,43,6.71,1196,20.12,75,19,6,Emergency,Senior,1,Good,Aligned,37.2,65,Medium,Minor,95,70.6,60.6,445.4,196.46,1,0,0,No
MCH_00007427,Valve,Schneider,2015,9,Expired,18,72,1.83,79.1,8.73,1471,11.47,87,1,4,Preventive,Senior,3,Good,Aligned,21.4,61,Low,Moderate,61,47.8,64.03,412,155.56,4,0,0,No
MCH_00007428,Motor,ABB,2015,9,Expired,17,66,0.91,89.2,8.07,2019,34.99,63,14,1,Preventive,Junior,3,Excellent,Misaligned,32.1,43,Low,Minor,62,40.6,37.88,415.5,,5,0,0,No
MCH_00007429,Conveyor,Siemens,2009,15,Expired,22,83,1.88,63.3,6.44,1430,20.3,80,73,3,Preventive,Junior,1,Fair,Aligned,18.7,35,Low,Minor,75,52.1,65.4,427.9,153.72,6,0,0,No
MCH_00007430,Pump,Mitsubishi,2018,6,Expired,18,69,1.52,63.5,10.46,1990,4.64,87,11,3,Corrective,Junior,2,Poor,Aligned,22.7,45,Medium,None,42,26.5,41.57,449.2,182.22,2,2,0,Yes
MCH_00007431,Compressor,ABB,2011,13,Expired,12,83,1.91,57.6,3.71,1872,70.11,58,88,4,Preventive,Expert,1,Fair,Aligned,19.8,44,Low,Minor,95,56.4,45.42,409.5,142.7,3,0,1,No
MCH_00007432,Conveyor,Mitsubishi,2015,9,Expired,18,88,1.72,64.1,10.1,1925,17.86,76,17,5,Corrective,Expert,3,Excellent,Aligned,28.2,44,Medium,None,57,61.8,65.88,412.7,177.47,2,0,1,No
MCH_00007433,Motor,Mitsubishi,2018,6,Expired,8,66,0.1,39.1,5.75,1769,186,77,51,5,Emergency,Senior,0,Fair,Aligned,24.9,66,High,None,100,62.9,42.64,453,,1,0,1,No
MCH_00007434,Pump,GE,2005,19,Expired,13,83,1.64,83.6,11.44,2092,70.48,66,35,5,Corrective,Senior,1,Fair,Aligned,20.3,41,Low,Minor,71,62.3,49.61,475.7,208.54,2,1,1,No
MCH_00007435,Motor,Siemens,2017,7,Expired,22,81,4.58,57.9,7.7,1916,140.83,100,42,4,Preventive,Intermediate,0,Good,Aligned,19.6,44,Low,Minor,90,66.2,44.54,415.5,244.38,7,0,1,No
MCH_00007436,Conveyor,Schneider,2008,16,Expired,12,69,1.62,60.3,11.23,1902,7.61,53,27,1,Preventive,Junior,3,Fair,Aligned,29.4,64,High,Minor,72,27.8,39.62,402.1,128.56,1,0,1,No
MCH_00007437,Compressor,Schneider,2018,6,Expired,15,73,0.15,79.8,8.46,1665,22.92,83,2,5,Preventive,Intermediate,8,Fair,Aligned,19.7,61,Medium,None,86,56,14.32,429.6,145.56,1,0,2,No
MCH_00007438,Compressor,Other,2006,18,Expired,20,81,2.37,105.4,8.13,2005,25.8,73,66,5,Overhaul,Senior,0,Fair,Aligned,14.5,46,Low,Minor,65,57,45.96,414,226.29,4,0,1,No
MCH_00007439,Generator,Siemens,2019,5,Expired,13,76,4.59,75.3,7.82,2379,14.61,65,95,8,Preventive,Expert,2,Excellent,Aligned,17.7,66,Medium,None,78,69.5,38.96,470.3,141.76,4,1,1,No
MCH_00007440,Motor,Mitsubishi,2022,2,Under Warranty,11,55,2.52,71.7,9.33,1797,201.92,68,32,4,Preventive,Senior,2,Good,Aligned,31.8,53,Low,Minor,71,53,35.46,448.8,109.03,2,1,2,No
MCH_00007441,Generator,Schneider,2020,4,Expired,9,58,11.21,43.8,7.82,2718,2.13,82,81,5,Corrective,Intermediate,3,Fair,Aligned,19.7,74,High,None,83,39.4,25.83,409.4,253.37,1,1,0,No
MCH_00007442,Generator,Schneider,2016,8,Expired,9,78,0.25,90.8,6.91,1857,1.09,83,44,7,Emergency,Intermediate,2,Good,Aligned,3.4,68,Low,Moderate,56,60,65.85,415.9,152.97,5,1,1,No
MCH_00007443,Pump,Siemens,2021,3,Under Warranty,8,61,0.81,59.5,7.25,2441,2.85,82,148,5,Preventive,Expert,2,Fair,Aligned,28.7,56,High,None,77,74.2,62.94,441.8,199.62,3,1,1,No
MCH_00007444,Generator,Schneider,2013,11,Expired,19,59,7.11,75.5,8.16,1706,15.2,74,5,1,Corrective,Senior,2,Good,Aligned,22.1,64,High,Minor,56,68.8,20.46,440.4,140.94,1,0,1,Yes
MCH_00007445,Compressor,ABB,2015,9,Expired,17,70,3.79,74.3,9.16,2535,16.01,50,39,3,Preventive,Expert,1,Good,Aligned,32.5,95,Medium,None,74,47.6,62.01,424.1,234.12,4,2,0,No
MCH_00007446,Generator,Siemens,2010,14,Expired,22,79,0.51,48.4,7.11,1599,1.13,72,5,3,Corrective,Expert,1,Good,Misaligned,26.6,68,Low,Moderate,73,51.3,55.53,441.8,170.52,1,0,0,Yes
MCH_00007447,Motor,ABB,2009,15,Expired,15,62,1.28,62.6,6.93,2424,35.8,83,97,4,Preventive,Senior,2,Good,Aligned,35.3,36,Low,None,85,58.4,32.62,421.8,231.93,4,0,1,No
MCH_00007448,Compressor,GE,2010,14,Expired,18,85,7.34,61.5,8.35,2234,126.56,75,21,4,Corrective,Junior,2,Excellent,Aligned,27.5,85,Low,Minor,73,51,42.63,477.2,78.83,5,1,1,No
MCH_00007449,Compressor,GE,2005,19,Expired,15,65,3.29,105.2,6.57,1907,224.83,85,1,3,Preventive,Senior,1,Good,Aligned,24.9,63,Medium,None,72,51.1,61.21,441,225.98,5,0,0,No
MCH_00007450,Compressor,Other,2018,6,Expired,14,75,1.68,68.9,7.12,2667,98.95,89,25,2,Corrective,Senior,4,Excellent,Aligned,17.4,40,Low,None,88,61.8,28.59,453.6,229.79,4,0,1,No
MCH_00007451,Pump,ABB,2014,10,Expired,15,67,1.52,92.9,7.73,2239,67.98,91,1,6,Corrective,Intermediate,1,Good,Slightly Off,25.9,75,Medium,None,95,63,52.94,453.8,154.1,5,1,2,No
MCH_00007452,Motor,Siemens,2012,12,Expired,17,59,1.35,70.1,5.07,1538,15.55,50,4,2,Emergency,Junior,1,Fair,Aligned,16.1,40,Low,None,79,53.8,83.29,456.2,265.34,4,1,1,No
MCH_00007453,Motor,Schneider,2014,10,Expired,9,85,1.53,55.2,8.63,1482,4.07,94,19,3,Preventive,Intermediate,2,Good,Aligned,12.7,51,High,None,83,51,31.96,415.6,235.97,9,1,0,No
MCH_00007454,Generator,Other,2019,5,Expired,12,74,6.3,93.1,6.51,1459,61.73,78,88,5,Preventive,Expert,1,Good,Aligned,30.4,63,Low,None,100,67.8,49.47,443.7,153.45,3,0,0,No
MCH_00007455,Valve,Siemens,2016,8,Expired,14,53,0.34,53.2,7.43,1698,91.59,87,1,6,Preventive,Intermediate,1,Poor,Aligned,10.3,73,Medium,Minor,59,37,49.41,430.5,142.27,5,0,1,No
MCH_00007456,Generator,GE,2023,1,Under Warranty,15,85,5.36,78.4,11.55,1199,14.26,68,57,3,Corrective,Expert,0,Fair,Aligned,18,50,High,None,78,39.1,45.17,446.8,262,3,0,0,No
MCH_00007457,Pump,Mitsubishi,2017,7,Expired,19,58,8.99,53.5,10.51,2191,34.38,83,111,4,Corrective,Senior,1,Good,Aligned,23.5,68,Low,Minor,94,45.4,62.1,433.9,311.25,3,0,1,No
MCH_00007458,Motor,GE,2013,11,Expired,16,85,6.15,70.4,6.28,807,14.47,71,104,2,Corrective,Senior,2,Fair,Aligned,18.2,47,Low,Minor,100,63,67.82,410.9,204.54,2,0,1,No
MCH_00007459,Generator,ABB,2021,3,Under Warranty,12,75,2.15,48.7,10.87,1980,10.46,72,18,6,Emergency,Senior,3,Excellent,Aligned,42.6,51,High,Moderate,,47.8,51.2,434.7,149.04,1,1,1,No
MCH_00007460,Motor,Siemens,2023,1,Under Warranty,13,68,4.61,95.7,9.22,2077,16.04,64,46,6,Corrective,Intermediate,3,Good,Aligned,31.2,62,Low,Minor,71,64.7,30.83,476.7,210.31,3,0,2,No
MCH_00007461,Compressor,Other,2017,7,Expired,16,55,1.41,71.6,7.11,2159,14.08,95,155,6,Emergency,Senior,3,Good,Aligned,14.9,47,Medium,None,84,56.2,44.56,464,234.94,2,0,4,No
MCH_00007462,Conveyor,Siemens,2009,15,Expired,15,90,1.07,39.5,6.37,2248,136.88,78,99,4,Corrective,Intermediate,6,Fair,Aligned,29.5,63,Medium,Minor,76,45.4,57.65,432.4,194.66,2,0,2,Yes
MCH_00007463,Conveyor,ABB,2021,3,Under Warranty,12,73,0.9,14.5,9.3,1975,26.22,52,27,1,Corrective,Intermediate,5,Excellent,Aligned,24.6,64,Medium,None,83,37.8,45.77,430.9,127.55,5,0,1,No
MCH_00007464,Valve,GE,2005,19,Expired,22,70,5.66,98.1,9.2,2261,23.4,76,11,5,Corrective,Senior,0,Poor,Aligned,28,49,High,None,51,50.5,55.18,456,184.68,5,1,1,No
MCH_00007465,Pump,Siemens,2010,14,Expired,15,84,1.05,68.3,9.91,1908,15.78,75,339,4,Preventive,Junior,2,Poor,Misaligned,10.3,48,Low,None,72,60.8,44.62,424.6,267.5,6,1,3,Yes
MCH_00007466,Motor,Siemens,2010,14,Expired,21,30,7.39,54.5,5.91,1630,56.63,79,142,3,Preventive,Senior,0,Good,Aligned,31.5,70,High,None,85,68.1,36.1,415,110.32,3,0,0,Yes
MCH_00007467,Compressor,Siemens,2013,11,Expired,12,56,3.14,67.4,6.11,2057,217.52,68,11,5,Preventive,Junior,5,Good,Aligned,25,78,Low,Minor,87,38.9,60.38,458.8,178.17,2,2,1,Yes
MCH_00007468,Pump,Mitsubishi,2014,10,Expired,13,69,2.44,58.4,9.52,2180,29.05,79,6,3,Preventive,Expert,5,Excellent,Aligned,44.6,49,Medium,None,83,49.1,42.66,418,230.34,5,0,0,No
MCH_00007469,Motor,Siemens,2014,10,Expired,12,85,0.76,68,8.3,1219,6.17,69,45,6,Corrective,Junior,1,Good,Slightly Off,17.4,54,Medium,None,100,75.8,71.64,420,239.59,7,0,0,No
MCH_00007470,Pump,GE,2006,18,Expired,17,76,0.83,52,6.92,1497,63.27,86,17,6,Overhaul,Expert,3,Fair,Aligned,35,53,Low,None,59,63.5,55.69,464.5,169.81,1,1,0,No
MCH_00007471,Pump,ABB,2017,7,Expired,14,73,1.86,75.7,6.93,577,22.33,67,8,0,Corrective,Intermediate,0,Fair,Slightly Off,16.8,60,Low,None,62,83.4,59.59,438.1,236.01,5,0,1,No
MCH_00007472,Conveyor,Siemens,2012,12,Expired,20,89,0.33,81.5,7.44,1805,49.63,83,39,4,Preventive,Junior,4,Poor,Aligned,29.9,81,Low,Minor,,47.8,63.34,439.1,306.71,5,0,2,No
MCH_00007473,Compressor,ABB,2019,5,Expired,14,44,0.71,62,8.11,2693,34.46,74,49,2,Corrective,Intermediate,2,Fair,Slightly Off,28.9,50,Medium,Severe,41,69.3,42.26,428.3,124.64,3,1,0,No
MCH_00007474,Conveyor,Other,2006,18,Expired,15,44,2.46,58.8,10.38,2410,13.55,79,54,7,Preventive,Junior,3,Fair,Aligned,22.8,35,Medium,None,66,62.8,37.39,449.4,189.04,1,1,2,No
MCH_00007475,Motor,ABB,2020,4,Expired,13,67,1.15,78.9,7.04,1220,83.28,76,83,4,Preventive,Intermediate,3,Good,Aligned,23,53,Low,Minor,,44.9,28.2,463,227.01,3,0,0,No
MCH_00007476,Pump,Schneider,2010,14,Expired,11,86,1.54,56.9,7.13,1774,79.39,57,63,2,Corrective,Junior,2,Good,Slightly Off,23.4,81,Low,Minor,97,67.5,67.5,424.1,137.24,4,2,0,No
MCH_00007477,Motor,Mitsubishi,2017,7,Expired,12,69,3.43,57.1,7.32,1390,16.09,79,112,3,Preventive,Junior,0,Good,Slightly Off,17.3,59,Low,Minor,67,73.1,55.36,416,272.59,1,1,0,No
MCH_00007478,Generator,GE,2005,19,Expired,18,75,0.23,86.4,8.96,1806,47.3,86,6,7,Corrective,Junior,4,Fair,Slightly Off,21.7,54,High,None,78,46.6,57.83,427.9,136.4,4,1,1,No
MCH_00007479,Conveyor,ABB,2007,17,Expired,13,100,2.14,68.5,9.48,2665,38.26,82,24,2,Preventive,Senior,2,Good,Aligned,24,42,Low,Minor,66,40.3,17.9,440.3,179.38,3,1,2,No
MCH_00007480,Generator,Other,2018,6,Expired,17,100,0.13,52.8,4.75,1862,91.6,78,30,6,Preventive,Junior,1,Good,Aligned,30.7,54,High,None,40,63,50.14,429.9,138.97,2,0,0,Yes
MCH_00007481,Motor,ABB,2016,8,Expired,9,76,2.51,58.2,7.71,2600,18.55,77,11,4,Preventive,Junior,2,Poor,Slightly Off,29,54,High,Minor,78,76.2,32.85,435.8,254.65,3,0,1,No
MCH_00007482,Compressor,Schneider,2016,8,Expired,10,98,2,64.2,10.59,2327,112.83,80,2,3,Preventive,Senior,2,Excellent,Slightly Off,10.3,88,Low,None,89,87.2,59.23,464.3,197.62,4,1,3,No
MCH_00007483,Valve,Siemens,2006,18,Expired,18,65,1.04,50.2,8.46,2301,200.87,79,24,5,Corrective,Senior,3,Fair,Slightly Off,28.9,63,Low,Severe,56,52.2,36,431,218,2,1,1,No
MCH_00007484,Generator,Schneider,2006,18,Expired,10,89,3.05,69.7,6.92,1549,4.46,70,43,2,Preventive,Expert,2,Excellent,Aligned,17.9,53,Medium,Minor,74,73.5,35.14,443.4,125.28,3,0,0,No
MCH_00007485,Motor,Siemens,2015,9,Expired,20,92,2.88,62.8,9.52,1865,64.42,70,61,5,Preventive,Senior,1,Poor,Aligned,15.2,72,Medium,None,81,65.6,61.66,437.6,165.27,1,0,1,Yes
MCH_00007486,Compressor,Other,2005,19,Expired,12,74,,73.8,5.25,1708,53.07,74,26,2,Preventive,Intermediate,2,Excellent,Aligned,15.4,59,Medium,None,63,67.1,58.29,442,219.96,3,1,0,No
MCH_00007487,Generator,ABB,2012,12,Expired,13,88,4.88,25.7,7.86,1427,99.37,65,30,3,Preventive,Intermediate,3,Excellent,Slightly Off,7.5,48,Low,Severe,76,67.2,31.15,424.2,238.4,1,1,1,No
MCH_00007488,Compressor,Siemens,2018,6,Expired,20,73,0.23,52,9.46,1445,156.27,68,3,4,Preventive,Junior,2,Excellent,Aligned,39.9,68,High,Minor,62,61.8,47.03,460,,2,1,2,No
MCH_00007489,Motor,Siemens,2019,5,Expired,10,77,0.59,65.5,6.44,1861,49.25,71,59,3,Preventive,Intermediate,1,Good,Aligned,23.9,26,Low,Moderate,63,68.8,54.09,442,132.06,2,1,2,No
MCH_00007490,Motor,Other,2007,17,Expired,18,84,0.42,72.6,8.43,1747,46.75,79,24,4,Preventive,Junior,1,Excellent,Aligned,29.4,40,High,Minor,85,55.3,52.32,461.3,87.87,4,0,1,Yes
MCH_00007491,Motor,Schneider,2019,5,Expired,12,65,5.71,70.9,6.59,1976,38.13,58,10,2,Preventive,Expert,1,Fair,Slightly Off,33.6,40,Low,Minor,87,48.2,46.5,404,218.85,2,1,0,No
MCH_00007492,Pump,Mitsubishi,2022,2,Under Warranty,17,54,3.51,46,9.36,1625,27.55,71,126,3,Emergency,Expert,2,Good,Aligned,9,77,High,Minor,85,40.7,25.11,471.2,272.46,3,0,0,No
MCH_00007493,Conveyor,Schneider,2023,1,Under Warranty,14,57,0.59,70.4,7.36,1406,46.86,102,62,6,Preventive,Senior,2,Fair,Aligned,36.9,38,Low,Moderate,79,34.8,46.69,435.1,237.19,5,1,0,No
MCH_00007494,Pump,Siemens,2023,1,Under Warranty,16,75,5.17,61.2,9.38,2067,26.36,65,44,1,Preventive,Senior,1,Fair,Slightly Off,31.1,62,Low,None,74,69.6,41.38,454.5,87.46,3,1,1,No
MCH_00007495,Conveyor,Siemens,2011,13,Expired,19,54,0.21,49.6,10.45,1866,24.34,80,107,1,Preventive,Junior,1,Poor,Aligned,28.2,55,Medium,Moderate,76,60.1,70.04,451.6,135.56,3,1,3,Yes
MCH_00007496,Motor,Siemens,2017,7,Expired,20,71,2.34,63.1,11.01,2129,14.14,79,28,3,Preventive,Senior,2,Fair,Misaligned,25.3,71,High,Moderate,78,66,57.42,465,229.49,3,0,2,No
MCH_00007497,Conveyor,Siemens,2017,7,Expired,15,85,4.24,85.6,8.42,2092,110.01,77,210,3,Preventive,Junior,2,Fair,Slightly Off,19.8,82,Medium,None,64,75.1,34.28,462.4,,1,0,1,No
MCH_00007498,Generator,Siemens,2013,11,Expired,15,93,0.95,59,7.27,1757,42.88,64,2,2,Preventive,Senior,0,Poor,Aligned,21.6,59,High,Minor,74,69.1,66.61,437,,3,0,1,No
MCH_00007499,Pump,GE,2013,11,Expired,16,75,2.62,71.8,3.24,1888,44.38,65,79,3,Preventive,Junior,3,Fair,Aligned,14.8,37,Low,None,90,57.7,37.08,415.2,188.92,3,0,1,No
MCH_00007500,Pump,GE,2015,9,Expired,18,89,2.04,74.6,9.28,1435,29.57,73,40,2,Preventive,Senior,2,Good,Slightly Off,22.6,56,Medium,Minor,50,35.3,50.86,422.1,217.15,3,1,2,No
MCH_00007501,Pump,Schneider,2013,11,Expired,18,84,1.84,72.6,5.93,2281,76.67,56,3,2,Preventive,Intermediate,1,Fair,Aligned,26.4,45,Medium,Moderate,62,58.1,37.73,469.8,136.29,4,0,1,No
MCH_00007502,Pump,ABB,2010,14,Expired,12,78,2.32,50.7,3.64,1624,46.88,71,159,1,Emergency,Junior,1,Good,Aligned,25.4,72,Low,Moderate,94,52.7,52.83,449.5,226.21,1,0,2,No
